Datetime,Direction
2023-04-18 12:07:53+00:00,Entry
2023-04-18 12:07:53+00:00,Exit
2023-04-18 12:07:55+00:00,Entry
2023-04-18 12:07:56+00:00,Exit
2023-04-18 12:08:00+00:00,Entry
2023-04-18 12:08:02+00:00,Exit
2023-04-18 12:08:03+00:00,Exit
2023-04-18 12:08:10+00:00,Entry
2023-04-18 12:08:10+00:00,Exit
2023-04-18 12:08:13+00:00,Exit
2023-04-18 12:08:15+00:00,Entry
2023-04-18 12:08:16+00:00,Entry
2023-04-18 12:08:18+00:00,Entry
2023-04-18 12:08:24+00:00,Entry
2023-04-18 12:08:26+00:00,Exit
2023-04-18 12:08:26+00:00,Entry
2023-04-18 12:08:26+00:00,Exit
2023-04-18 12:08:27+00:00,Exit
2023-04-18 12:08:34+00:00,Exit
2023-04-18 12:08:46+00:00,Entry
2023-04-18 12:08:54+00:00,Entry
2023-04-18 12:08:58+00:00,Entry
2023-04-18 12:09:05+00:00,Exit
2023-04-18 12:09:06+00:00,Entry
2023-04-18 12:09:22+00:00,Exit
2023-04-18 12:09:32+00:00,Entry
2023-04-18 12:09:38+00:00,Entry
2023-04-18 12:09:41+00:00,Entry
2023-04-18 12:09:46+00:00,Entry
2023-04-18 12:09:47+00:00,Entry
2023-04-18 12:09:52+00:00,Entry
2023-04-18 12:09:53+00:00,Exit
2023-04-18 12:09:55+00:00,Exit
2023-04-18 12:09:56+00:00,Entry
2023-04-18 12:09:57+00:00,Exit
2023-04-18 12:09:58+00:00,Exit
2023-04-18 12:10:03+00:00,Exit
2023-04-18 12:10:05+00:00,Exit
2023-04-18 12:10:08+00:00,Entry
2023-04-18 12:10:13+00:00,Entry
2023-04-18 12:10:13+00:00,Entry
2023-04-18 12:10:14+00:00,Entry
2023-04-18 12:10:21+00:00,Exit
2023-04-18 12:10:22+00:00,Entry
2023-04-18 12:10:22+00:00,Entry
2023-04-18 12:10:22+00:00,Entry
2023-04-18 12:10:27+00:00,Exit
2023-04-18 12:10:28+00:00,Entry
2023-04-18 12:10:35+00:00,Entry
2023-04-18 12:10:38+00:00,Exit
2023-04-18 12:10:39+00:00,Exit
2023-04-18 12:10:48+00:00,Entry
2023-04-18 12:10:53+00:00,Entry
2023-04-18 12:11:06+00:00,Entry
2023-04-18 12:11:09+00:00,Exit
2023-04-18 12:11:17+00:00,Entry
2023-04-18 12:11:18+00:00,Exit
2023-04-18 12:11:21+00:00,Entry
2023-04-18 12:11:23+00:00,Entry
2023-04-18 12:11:27+00:00,Exit
2023-04-18 12:11:28+00:00,Entry
2023-04-18 12:11:31+00:00,Exit
2023-04-18 12:11:33+00:00,Entry
2023-04-18 12:11:36+00:00,Entry
2023-04-18 12:11:36+00:00,Exit
2023-04-18 12:11:42+00:00,Entry
2023-04-18 12:11:43+00:00,Exit
2023-04-18 12:11:49+00:00,Exit
2023-04-18 12:11:52+00:00,Exit
2023-04-18 12:11:53+00:00,Exit
2023-04-18 12:11:53+00:00,Exit
2023-04-18 12:11:54+00:00,Exit
2023-04-18 12:11:58+00:00,Exit
2023-04-18 12:11:59+00:00,Exit
2023-04-18 12:12:02+00:00,Entry
2023-04-18 12:12:05+00:00,Entry
2023-04-18 12:12:07+00:00,Exit
2023-04-18 12:12:09+00:00,Entry
2023-04-18 12:12:13+00:00,Exit
2023-04-18 12:12:14+00:00,Exit
2023-04-18 12:12:15+00:00,Entry
2023-04-18 12:12:16+00:00,Entry
2023-04-18 12:12:17+00:00,Entry
2023-04-18 12:12:27+00:00,Entry
2023-04-18 12:12:28+00:00,Entry
2023-04-18 12:12:30+00:00,Entry
2023-04-18 12:12:33+00:00,Entry
2023-04-18 12:12:38+00:00,Exit
2023-04-18 12:12:42+00:00,Exit
2023-04-18 12:12:44+00:00,Exit
2023-04-18 12:12:46+00:00,Entry
2023-04-18 12:12:50+00:00,Exit
2023-04-18 12:12:59+00:00,Entry
2023-04-18 12:13:10+00:00,Entry
2023-04-18 12:13:13+00:00,Entry
2023-04-18 12:13:17+00:00,Entry
2023-04-18 12:13:19+00:00,Entry
2023-04-18 12:13:23+00:00,Entry
2023-04-18 12:13:31+00:00,Exit
2023-04-18 12:13:37+00:00,Exit
2023-04-18 12:13:37+00:00,Entry
2023-04-18 12:13:38+00:00,Exit
2023-04-18 12:13:45+00:00,Exit
2023-04-18 12:13:51+00:00,Exit
2023-04-18 12:13:51+00:00,Exit
2023-04-18 12:13:56+00:00,Exit
2023-04-18 12:13:57+00:00,Exit
2023-04-18 12:13:58+00:00,Exit
2023-04-18 12:13:59+00:00,Exit
2023-04-18 12:14:01+00:00,Entry
2023-04-18 12:14:03+00:00,Entry
2023-04-18 12:14:05+00:00,Exit
2023-04-18 12:14:08+00:00,Entry
2023-04-18 12:14:08+00:00,Entry
2023-04-18 12:14:24+00:00,Exit
2023-04-18 12:14:24+00:00,Exit
2023-04-18 12:14:26+00:00,Entry
2023-04-18 12:14:51+00:00,Entry
2023-04-18 12:14:51+00:00,Entry
2023-04-18 12:15:00+00:00,Entry
2023-04-18 12:15:04+00:00,Entry
2023-04-18 12:15:06+00:00,Entry
2023-04-18 12:15:09+00:00,Entry
2023-04-18 12:15:11+00:00,Entry
2023-04-18 12:15:35+00:00,Exit
2023-04-18 12:15:36+00:00,Entry
2023-04-18 12:15:38+00:00,Entry
2023-04-18 12:15:38+00:00,Entry
2023-04-18 12:15:39+00:00,Entry
2023-04-18 12:15:43+00:00,Exit
2023-04-18 12:15:47+00:00,Entry
2023-04-18 12:15:56+00:00,Exit
2023-04-18 12:15:57+00:00,Entry
2023-04-18 12:16:00+00:00,Exit
2023-04-18 12:16:01+00:00,Entry
2023-04-18 12:16:02+00:00,Entry
2023-04-18 12:16:03+00:00,Exit
2023-04-18 12:16:06+00:00,Exit
2023-04-18 12:16:07+00:00,Exit
2023-04-18 12:16:13+00:00,Exit
2023-04-18 12:16:17+00:00,Exit
2023-04-18 12:16:35+00:00,Entry
2023-04-18 12:16:45+00:00,Entry
2023-04-18 12:16:48+00:00,Entry
2023-04-18 12:16:52+00:00,Exit
2023-04-18 12:16:55+00:00,Entry
2023-04-18 12:16:56+00:00,Entry
2023-04-18 12:16:59+00:00,Entry
2023-04-18 12:17:06+00:00,Exit
2023-04-18 12:17:08+00:00,Exit
2023-04-18 12:17:12+00:00,Entry
2023-04-18 12:17:13+00:00,Exit
2023-04-18 12:17:16+00:00,Entry
2023-04-18 12:17:22+00:00,Exit
2023-04-18 12:17:25+00:00,Entry
2023-04-18 12:17:26+00:00,Entry
2023-04-18 12:17:27+00:00,Entry
2023-04-18 12:17:28+00:00,Entry
2023-04-18 12:17:29+00:00,Exit
2023-04-18 12:17:33+00:00,Entry
2023-04-18 12:17:35+00:00,Entry
2023-04-18 12:17:45+00:00,Exit
2023-04-18 12:17:45+00:00,Exit
2023-04-18 12:17:48+00:00,Exit
2023-04-18 12:17:53+00:00,Exit
2023-04-18 12:17:53+00:00,Entry
2023-04-18 12:17:56+00:00,Exit
2023-04-18 12:17:57+00:00,Entry
2023-04-18 12:17:59+00:00,Exit
2023-04-18 12:17:59+00:00,Exit
2023-04-18 12:18:00+00:00,Exit
2023-04-18 12:18:01+00:00,Exit
2023-04-18 12:18:02+00:00,Exit
2023-04-18 12:18:06+00:00,Entry
2023-04-18 12:18:07+00:00,Exit
2023-04-18 12:18:09+00:00,Exit
2023-04-18 12:18:09+00:00,Entry
2023-04-18 12:18:18+00:00,Exit
2023-04-18 12:18:19+00:00,Entry
2023-04-18 12:18:20+00:00,Entry
2023-04-18 12:18:32+00:00,Entry
2023-04-18 12:18:44+00:00,Entry
2023-04-18 12:18:49+00:00,Entry
2023-04-18 12:18:50+00:00,Entry
2023-04-18 12:18:55+00:00,Entry
2023-04-18 12:18:55+00:00,Entry
2023-04-18 12:19:02+00:00,Entry
2023-04-18 12:19:04+00:00,Entry
2023-04-18 12:19:07+00:00,Entry
2023-04-18 12:19:15+00:00,Entry
2023-04-18 12:19:27+00:00,Entry
2023-04-18 12:19:28+00:00,Exit
2023-04-18 12:19:31+00:00,Entry
2023-04-18 12:19:34+00:00,Exit
2023-04-18 12:19:37+00:00,Entry
2023-04-18 12:19:38+00:00,Entry
2023-04-18 12:19:43+00:00,Entry
2023-04-18 12:19:44+00:00,Entry
2023-04-18 12:19:44+00:00,Exit
2023-04-18 12:19:46+00:00,Exit
2023-04-18 12:19:47+00:00,Entry
2023-04-18 12:19:49+00:00,Exit
2023-04-18 12:19:50+00:00,Entry
2023-04-18 12:19:52+00:00,Exit
2023-04-18 12:20:00+00:00,Exit
2023-04-18 12:20:08+00:00,Entry
2023-04-18 12:20:11+00:00,Exit
2023-04-18 12:20:18+00:00,Exit
2023-04-18 12:20:20+00:00,Entry
2023-04-18 12:20:26+00:00,Exit
2023-04-18 12:20:32+00:00,Exit
2023-04-18 12:20:40+00:00,Entry
2023-04-18 12:20:49+00:00,Entry
2023-04-18 12:21:05+00:00,Entry
2023-04-18 12:21:23+00:00,Exit
2023-04-18 12:21:25+00:00,Entry
2023-04-18 12:21:25+00:00,Entry
2023-04-18 12:21:25+00:00,Entry
2023-04-18 12:21:27+00:00,Entry
2023-04-18 12:21:30+00:00,Entry
2023-04-18 12:21:32+00:00,Entry
2023-04-18 12:21:35+00:00,Exit
2023-04-18 12:21:38+00:00,Entry
2023-04-18 12:21:40+00:00,Exit
2023-04-18 12:21:44+00:00,Exit
2023-04-18 12:21:45+00:00,Exit
2023-04-18 12:21:48+00:00,Entry
2023-04-18 12:21:50+00:00,Exit
2023-04-18 12:21:50+00:00,Entry
2023-04-18 12:21:54+00:00,Exit
2023-04-18 12:21:55+00:00,Entry
2023-04-18 12:22:01+00:00,Entry
2023-04-18 12:22:06+00:00,Entry
2023-04-18 12:22:08+00:00,Entry
2023-04-18 12:22:14+00:00,Exit
2023-04-18 12:22:24+00:00,Exit
2023-04-18 12:22:26+00:00,Exit
2023-04-18 12:22:29+00:00,Exit
2023-04-18 12:22:33+00:00,Entry
2023-04-18 12:22:35+00:00,Exit
2023-04-18 12:22:36+00:00,Entry
2023-04-18 12:22:37+00:00,Exit
2023-04-18 12:22:38+00:00,Entry
2023-04-18 12:22:39+00:00,Exit
2023-04-18 12:22:41+00:00,Entry
2023-04-18 12:22:44+00:00,Exit
2023-04-18 12:22:49+00:00,Exit
2023-04-18 12:22:50+00:00,Exit
2023-04-18 12:23:00+00:00,Exit
2023-04-18 12:23:02+00:00,Entry
2023-04-18 12:23:04+00:00,Exit
2023-04-18 12:23:14+00:00,Entry
2023-04-18 12:23:14+00:00,Entry
2023-04-18 12:23:18+00:00,Entry
2023-04-18 12:23:21+00:00,Entry
2023-04-18 12:23:22+00:00,Entry
2023-04-18 12:23:24+00:00,Entry
2023-04-18 12:23:24+00:00,Exit
2023-04-18 12:23:25+00:00,Entry
2023-04-18 12:23:25+00:00,Entry
2023-04-18 12:23:30+00:00,Entry
2023-04-18 12:23:34+00:00,Exit
2023-04-18 12:23:39+00:00,Exit
2023-04-18 12:23:42+00:00,Entry
2023-04-18 12:23:47+00:00,Exit
2023-04-18 12:23:55+00:00,Entry
2023-04-18 12:23:56+00:00,Exit
2023-04-18 12:24:01+00:00,Exit
2023-04-18 12:24:02+00:00,Entry
2023-04-18 12:24:02+00:00,Exit
2023-04-18 12:24:06+00:00,Entry
2023-04-18 12:24:08+00:00,Exit
2023-04-18 12:24:13+00:00,Exit
2023-04-18 12:24:13+00:00,Exit
2023-04-18 12:24:20+00:00,Entry
2023-04-18 12:24:25+00:00,Entry
2023-04-18 12:24:27+00:00,Entry
2023-04-18 12:24:28+00:00,Exit
2023-04-18 12:24:32+00:00,Entry
2023-04-18 12:24:32+00:00,Exit
2023-04-18 12:24:34+00:00,Exit
2023-04-18 12:24:36+00:00,Exit
2023-04-18 12:24:37+00:00,Exit
2023-04-18 12:24:37+00:00,Entry
2023-04-18 12:24:45+00:00,Entry
2023-04-18 12:24:47+00:00,Exit
2023-04-18 12:24:48+00:00,Exit
2023-04-18 12:24:50+00:00,Exit
2023-04-18 12:24:53+00:00,Entry
2023-04-18 12:24:55+00:00,Exit
2023-04-18 12:24:57+00:00,Exit
2023-04-18 12:25:02+00:00,Entry
2023-04-18 12:25:03+00:00,Entry
2023-04-18 12:25:05+00:00,Entry
2023-04-18 12:25:07+00:00,Entry
2023-04-18 12:25:07+00:00,Entry
2023-04-18 12:25:08+00:00,Entry
2023-04-18 12:25:09+00:00,Entry
2023-04-18 12:25:11+00:00,Entry
2023-04-18 12:25:11+00:00,Entry
2023-04-18 12:25:13+00:00,Entry
2023-04-18 12:25:16+00:00,Exit
2023-04-18 12:25:18+00:00,Entry
2023-04-18 12:25:18+00:00,Exit
2023-04-18 12:25:19+00:00,Entry
2023-04-18 12:25:20+00:00,Entry
2023-04-18 12:25:28+00:00,Entry
2023-04-18 12:25:39+00:00,Entry
2023-04-18 12:25:39+00:00,Entry
2023-04-18 12:25:41+00:00,Entry
2023-04-18 12:25:49+00:00,Entry
2023-04-18 12:25:57+00:00,Exit
2023-04-18 12:25:59+00:00,Exit
2023-04-18 12:26:07+00:00,Entry
2023-04-18 12:26:07+00:00,Entry
2023-04-18 12:26:11+00:00,Entry
2023-04-18 12:26:14+00:00,Exit
2023-04-18 12:26:20+00:00,Entry
2023-04-18 12:26:26+00:00,Entry
2023-04-18 12:26:28+00:00,Entry
2023-04-18 12:26:36+00:00,Entry
2023-04-18 12:26:36+00:00,Entry
2023-04-18 12:26:40+00:00,Entry
2023-04-18 12:26:44+00:00,Entry
2023-04-18 12:26:46+00:00,Entry
2023-04-18 12:26:47+00:00,Exit
2023-04-18 12:26:47+00:00,Exit
2023-04-18 12:26:55+00:00,Entry
2023-04-18 12:27:02+00:00,Entry
2023-04-18 12:27:02+00:00,Exit
2023-04-18 12:27:03+00:00,Exit
2023-04-18 12:27:03+00:00,Exit
2023-04-18 12:27:20+00:00,Exit
2023-04-18 12:27:20+00:00,Exit
2023-04-18 12:27:25+00:00,Entry
2023-04-18 12:27:28+00:00,Exit
2023-04-18 12:27:30+00:00,Exit
2023-04-18 12:27:33+00:00,Exit
2023-04-18 12:27:35+00:00,Exit
2023-04-18 12:27:36+00:00,Exit
2023-04-18 12:27:52+00:00,Entry
2023-04-18 12:27:56+00:00,Entry
2023-04-18 12:27:56+00:00,Entry
2023-04-18 12:27:56+00:00,Exit
2023-04-18 12:28:02+00:00,Entry
2023-04-18 12:28:08+00:00,Exit
2023-04-18 12:28:11+00:00,Entry
2023-04-18 12:28:14+00:00,Exit
2023-04-18 12:28:14+00:00,Entry
2023-04-18 12:28:15+00:00,Exit
2023-04-18 12:28:16+00:00,Entry
2023-04-18 12:28:18+00:00,Entry
2023-04-18 12:28:18+00:00,Entry
2023-04-18 12:28:19+00:00,Exit
2023-04-18 12:28:20+00:00,Entry
2023-04-18 12:28:21+00:00,Exit
2023-04-18 12:28:22+00:00,Entry
2023-04-18 12:28:32+00:00,Entry
2023-04-18 12:28:33+00:00,Exit
2023-04-18 12:28:35+00:00,Entry
2023-04-18 12:28:39+00:00,Exit
2023-04-18 12:28:44+00:00,Entry
2023-04-18 12:28:45+00:00,Exit
2023-04-18 12:28:59+00:00,Exit
2023-04-18 12:29:10+00:00,Exit
2023-04-18 12:29:17+00:00,Entry
2023-04-18 12:29:19+00:00,Entry
2023-04-18 12:29:20+00:00,Exit
2023-04-18 12:29:22+00:00,Entry
2023-04-18 12:29:23+00:00,Exit
2023-04-18 12:29:26+00:00,Exit
2023-04-18 12:29:30+00:00,Entry
2023-04-18 12:29:32+00:00,Exit
2023-04-18 12:29:33+00:00,Exit
2023-04-18 12:29:37+00:00,Exit
2023-04-18 12:29:47+00:00,Exit
2023-04-18 12:29:47+00:00,Entry
2023-04-18 12:29:54+00:00,Entry
2023-04-18 12:30:01+00:00,Entry
2023-04-18 12:30:01+00:00,Entry
2023-04-18 12:30:03+00:00,Entry
2023-04-18 12:30:04+00:00,Exit
2023-04-18 12:30:07+00:00,Exit
2023-04-18 12:30:07+00:00,Entry
2023-04-18 12:30:11+00:00,Exit
2023-04-18 12:30:17+00:00,Entry
2023-04-18 12:30:18+00:00,Entry
2023-04-18 12:30:22+00:00,Entry
2023-04-18 12:30:25+00:00,Entry
2023-04-18 12:30:28+00:00,Entry
2023-04-18 12:30:42+00:00,Entry
2023-04-18 12:30:47+00:00,Entry
2023-04-18 12:30:48+00:00,Entry
2023-04-18 12:30:58+00:00,Entry
2023-04-18 12:31:03+00:00,Entry
2023-04-18 12:31:03+00:00,Exit
2023-04-18 12:31:04+00:00,Entry
2023-04-18 12:31:10+00:00,Exit
2023-04-18 12:31:10+00:00,Entry
2023-04-18 12:31:11+00:00,Entry
2023-04-18 12:31:19+00:00,Exit
2023-04-18 12:31:26+00:00,Entry
2023-04-18 12:31:29+00:00,Entry
2023-04-18 12:31:32+00:00,Exit
2023-04-18 12:31:32+00:00,Exit
2023-04-18 12:31:34+00:00,Entry
2023-04-18 12:31:35+00:00,Entry
2023-04-18 12:31:37+00:00,Exit
2023-04-18 12:31:42+00:00,Entry
2023-04-18 12:31:47+00:00,Exit
2023-04-18 12:31:52+00:00,Entry
2023-04-18 12:31:59+00:00,Entry
2023-04-18 12:32:00+00:00,Entry
2023-04-18 12:32:06+00:00,Entry
2023-04-18 12:32:15+00:00,Entry
2023-04-18 12:32:16+00:00,Exit
2023-04-18 12:32:16+00:00,Exit
2023-04-18 12:32:20+00:00,Entry
2023-04-18 12:32:23+00:00,Exit
2023-04-18 12:32:26+00:00,Exit
2023-04-18 12:32:34+00:00,Entry
2023-04-18 12:32:44+00:00,Exit
2023-04-18 12:32:47+00:00,Exit
2023-04-18 12:32:48+00:00,Entry
2023-04-18 12:32:52+00:00,Exit
2023-04-18 12:32:52+00:00,Exit
2023-04-18 12:32:52+00:00,Exit
2023-04-18 12:32:54+00:00,Entry
2023-04-18 12:32:55+00:00,Exit
2023-04-18 12:32:55+00:00,Exit
2023-04-18 12:32:56+00:00,Exit
2023-04-18 12:32:58+00:00,Entry
2023-04-18 12:33:09+00:00,Exit
2023-04-18 12:33:09+00:00,Entry
2023-04-18 12:33:14+00:00,Exit
2023-04-18 12:33:15+00:00,Exit
2023-04-18 12:33:18+00:00,Entry
2023-04-18 12:33:19+00:00,Exit
2023-04-18 12:33:21+00:00,Entry
2023-04-18 12:33:22+00:00,Exit
2023-04-18 12:33:23+00:00,Exit
2023-04-18 12:33:27+00:00,Exit
2023-04-18 12:33:28+00:00,Entry
2023-04-18 12:33:32+00:00,Exit
2023-04-18 12:33:48+00:00,Entry
2023-04-18 12:33:48+00:00,Entry
2023-04-18 12:33:52+00:00,Entry
2023-04-18 12:33:58+00:00,Entry
2023-04-18 12:34:03+00:00,Entry
2023-04-18 12:34:07+00:00,Exit
2023-04-18 12:34:13+00:00,Entry
2023-04-18 12:34:18+00:00,Exit
2023-04-18 12:34:19+00:00,Entry
2023-04-18 12:34:23+00:00,Exit
2023-04-18 12:34:23+00:00,Entry
2023-04-18 12:34:24+00:00,Exit
2023-04-18 12:34:27+00:00,Entry
2023-04-18 12:34:28+00:00,Exit
2023-04-18 12:34:33+00:00,Entry
2023-04-18 12:34:37+00:00,Exit
2023-04-18 12:34:39+00:00,Entry
2023-04-18 12:34:43+00:00,Entry
2023-04-18 12:34:44+00:00,Exit
2023-04-18 12:34:44+00:00,Entry
2023-04-18 12:34:45+00:00,Entry
2023-04-18 12:34:46+00:00,Entry
2023-04-18 12:34:48+00:00,Entry
2023-04-18 12:34:48+00:00,Entry
2023-04-18 12:35:10+00:00,Exit
2023-04-18 12:35:12+00:00,Entry
2023-04-18 12:35:13+00:00,Entry
2023-04-18 12:35:19+00:00,Exit
2023-04-18 12:35:21+00:00,Exit
2023-04-18 12:35:26+00:00,Exit
2023-04-18 12:35:30+00:00,Entry
2023-04-18 12:35:30+00:00,Exit
2023-04-18 12:35:31+00:00,Entry
2023-04-18 12:35:32+00:00,Entry
2023-04-18 12:35:32+00:00,Entry
2023-04-18 12:35:32+00:00,Entry
2023-04-18 12:35:38+00:00,Exit
2023-04-18 12:35:46+00:00,Exit
2023-04-18 12:35:48+00:00,Exit
2023-04-18 12:35:48+00:00,Entry
2023-04-18 12:35:52+00:00,Exit
2023-04-18 12:35:57+00:00,Exit
2023-04-18 12:36:01+00:00,Exit
2023-04-18 12:36:02+00:00,Exit
2023-04-18 12:36:08+00:00,Entry
2023-04-18 12:36:15+00:00,Exit
2023-04-18 12:36:23+00:00,Entry
2023-04-18 12:36:24+00:00,Exit
2023-04-18 12:36:25+00:00,Exit
2023-04-18 12:36:26+00:00,Exit
2023-04-18 12:36:28+00:00,Entry
2023-04-18 12:36:43+00:00,Exit
2023-04-18 12:36:48+00:00,Exit
2023-04-18 12:37:02+00:00,Entry
2023-04-18 12:37:05+00:00,Exit
2023-04-18 12:37:05+00:00,Exit
2023-04-18 12:37:07+00:00,Exit
2023-04-18 12:37:08+00:00,Entry
2023-04-18 12:37:10+00:00,Exit
2023-04-18 12:37:10+00:00,Entry
2023-04-18 12:37:11+00:00,Exit
2023-04-18 12:37:15+00:00,Exit
2023-04-18 12:37:15+00:00,Entry
2023-04-18 12:37:18+00:00,Exit
2023-04-18 12:37:20+00:00,Exit
2023-04-18 12:37:24+00:00,Exit
2023-04-18 12:37:24+00:00,Entry
2023-04-18 12:37:37+00:00,Entry
2023-04-18 12:37:41+00:00,Exit
2023-04-18 12:37:42+00:00,Entry
2023-04-18 12:37:47+00:00,Entry
2023-04-18 12:37:48+00:00,Exit
2023-04-18 12:37:49+00:00,Entry
2023-04-18 12:37:50+00:00,Exit
2023-04-18 12:37:54+00:00,Exit
2023-04-18 12:38:07+00:00,Entry
2023-04-18 12:38:10+00:00,Entry
2023-04-18 12:38:18+00:00,Entry
2023-04-18 12:38:19+00:00,Exit
2023-04-18 12:38:21+00:00,Exit
2023-04-18 12:38:25+00:00,Entry
2023-04-18 12:38:25+00:00,Entry
2023-04-18 12:38:26+00:00,Exit
2023-04-18 12:38:30+00:00,Entry
2023-04-18 12:38:56+00:00,Entry
2023-04-18 12:38:58+00:00,Entry
2023-04-18 12:38:59+00:00,Entry
2023-04-18 12:39:00+00:00,Entry
2023-04-18 12:39:02+00:00,Entry
2023-04-18 12:39:05+00:00,Exit
2023-04-18 12:39:14+00:00,Entry
2023-04-18 12:39:17+00:00,Exit
2023-04-18 12:39:18+00:00,Entry
2023-04-18 12:39:24+00:00,Entry
2023-04-18 12:39:26+00:00,Entry
2023-04-18 12:39:26+00:00,Exit
2023-04-18 12:39:31+00:00,Exit
2023-04-18 12:39:34+00:00,Exit
2023-04-18 12:39:39+00:00,Entry
2023-04-18 12:39:44+00:00,Exit
2023-04-18 12:39:46+00:00,Exit
2023-04-18 12:39:47+00:00,Entry
2023-04-18 12:39:50+00:00,Exit
2023-04-18 12:39:52+00:00,Entry
2023-04-18 12:39:52+00:00,Exit
2023-04-18 12:39:54+00:00,Entry
2023-04-18 12:40:01+00:00,Entry
2023-04-18 12:40:07+00:00,Exit
2023-04-18 12:40:08+00:00,Exit
2023-04-18 12:40:10+00:00,Entry
2023-04-18 12:40:14+00:00,Exit
2023-04-18 12:40:17+00:00,Exit
2023-04-18 12:40:19+00:00,Exit
2023-04-18 12:40:28+00:00,Exit
2023-04-18 12:40:49+00:00,Exit
2023-04-18 12:40:52+00:00,Entry
2023-04-18 12:40:55+00:00,Exit
2023-04-18 12:41:12+00:00,Entry
2023-04-18 12:41:12+00:00,Entry
2023-04-18 12:41:13+00:00,Exit
2023-04-18 12:41:23+00:00,Entry
2023-04-18 12:41:28+00:00,Exit
2023-04-18 12:41:29+00:00,Entry
2023-04-18 12:41:33+00:00,Entry
2023-04-18 12:41:34+00:00,Entry
2023-04-18 12:41:35+00:00,Exit
2023-04-18 12:41:40+00:00,Entry
2023-04-18 12:41:44+00:00,Exit
2023-04-18 12:41:46+00:00,Exit
2023-04-18 12:41:46+00:00,Entry
2023-04-18 12:41:49+00:00,Exit
2023-04-18 12:41:50+00:00,Entry
2023-04-18 12:41:53+00:00,Entry
2023-04-18 12:41:55+00:00,Entry
2023-04-18 12:42:02+00:00,Exit
2023-04-18 12:42:04+00:00,Exit
2023-04-18 12:42:17+00:00,Entry
2023-04-18 12:42:17+00:00,Entry
2023-04-18 12:42:18+00:00,Entry
2023-04-18 12:42:18+00:00,Entry
2023-04-18 12:42:20+00:00,Entry
2023-04-18 12:42:21+00:00,Entry
2023-04-18 12:42:23+00:00,Entry
2023-04-18 12:42:26+00:00,Entry
2023-04-18 12:42:28+00:00,Entry
2023-04-18 12:42:30+00:00,Entry
2023-04-18 12:42:32+00:00,Entry
2023-04-18 12:42:32+00:00,Entry
2023-04-18 12:42:42+00:00,Exit
2023-04-18 12:42:51+00:00,Entry
2023-04-18 12:42:53+00:00,Entry
2023-04-18 12:43:04+00:00,Exit
2023-04-18 12:43:14+00:00,Entry
2023-04-18 12:43:21+00:00,Exit
2023-04-18 12:43:22+00:00,Entry
2023-04-18 12:43:25+00:00,Entry
2023-04-18 12:43:30+00:00,Exit
2023-04-18 12:43:32+00:00,Entry
2023-04-18 12:43:32+00:00,Exit
2023-04-18 12:43:35+00:00,Exit
2023-04-18 12:43:41+00:00,Entry
2023-04-18 12:43:44+00:00,Entry
2023-04-18 12:43:45+00:00,Exit
2023-04-18 12:43:46+00:00,Entry
2023-04-18 12:43:46+00:00,Entry
2023-04-18 12:43:46+00:00,Exit
2023-04-18 12:43:51+00:00,Entry
2023-04-18 12:43:55+00:00,Entry
2023-04-18 12:43:59+00:00,Exit
2023-04-18 12:44:43+00:00,Exit
2023-04-18 12:44:48+00:00,Entry
2023-04-18 12:44:49+00:00,Entry
2023-04-18 12:44:50+00:00,Entry
2023-04-18 12:44:51+00:00,Entry
2023-04-18 12:44:53+00:00,Exit
2023-04-18 12:44:58+00:00,Exit
2023-04-18 12:45:03+00:00,Entry
2023-04-18 12:45:05+00:00,Entry
2023-04-18 12:45:07+00:00,Entry
2023-04-18 12:45:08+00:00,Entry
2023-04-18 12:45:09+00:00,Entry
2023-04-18 12:45:09+00:00,Entry
2023-04-18 12:45:19+00:00,Exit
2023-04-18 12:45:28+00:00,Exit
2023-04-18 12:45:32+00:00,Entry
2023-04-18 12:45:44+00:00,Exit
2023-04-18 12:45:46+00:00,Exit
2023-04-18 12:45:49+00:00,Exit
2023-04-18 12:45:53+00:00,Exit
2023-04-18 12:46:00+00:00,Entry
2023-04-18 12:46:04+00:00,Entry
2023-04-18 12:46:04+00:00,Entry
2023-04-18 12:46:06+00:00,Exit
2023-04-18 12:46:07+00:00,Exit
2023-04-18 12:46:10+00:00,Entry
2023-04-18 12:46:14+00:00,Entry
2023-04-18 12:46:22+00:00,Entry
2023-04-18 12:46:22+00:00,Entry
2023-04-18 12:46:26+00:00,Entry
2023-04-18 12:46:28+00:00,Exit
2023-04-18 12:46:30+00:00,Entry
2023-04-18 12:46:36+00:00,Exit
2023-04-18 12:46:44+00:00,Entry
2023-04-18 12:46:45+00:00,Exit
2023-04-18 12:46:54+00:00,Exit
2023-04-18 12:46:57+00:00,Entry
2023-04-18 12:46:58+00:00,Entry
2023-04-18 12:47:03+00:00,Entry
2023-04-18 12:47:06+00:00,Exit
2023-04-18 12:47:08+00:00,Entry
2023-04-18 12:47:10+00:00,Exit
2023-04-18 12:47:11+00:00,Entry
2023-04-18 12:47:12+00:00,Entry
2023-04-18 12:47:16+00:00,Entry
2023-04-18 12:47:17+00:00,Exit
2023-04-18 12:47:22+00:00,Exit
2023-04-18 12:47:44+00:00,Exit
2023-04-18 12:47:45+00:00,Entry
2023-04-18 12:47:45+00:00,Entry
2023-04-18 12:47:54+00:00,Exit
2023-04-18 12:47:55+00:00,Entry
2023-04-18 12:47:58+00:00,Entry
