Datetime,Direction
2023-02-23 11:01:19+00:00,Exit
2023-02-23 11:01:20+00:00,Exit
2023-02-23 11:01:26+00:00,Exit
2023-02-23 11:01:31+00:00,Exit
2023-02-23 11:01:47+00:00,Entry
2023-02-23 11:01:48+00:00,Exit
2023-02-23 11:02:09+00:00,Entry
2023-02-23 11:02:09+00:00,Entry
2023-02-23 11:02:11+00:00,Exit
2023-02-23 11:02:40+00:00,Exit
2023-02-23 11:02:45+00:00,Exit
2023-02-23 11:02:49+00:00,Entry
2023-02-23 11:02:49+00:00,Entry
2023-02-23 11:03:03+00:00,Entry
2023-02-23 11:03:05+00:00,Entry
2023-02-23 11:03:12+00:00,Entry
2023-02-23 11:03:18+00:00,Entry
2023-02-23 11:03:20+00:00,Entry
2023-02-23 11:03:24+00:00,Entry
2023-02-23 11:03:25+00:00,Entry
2023-02-23 11:03:41+00:00,Entry
2023-02-23 11:03:51+00:00,Exit
2023-02-23 11:04:11+00:00,Exit
2023-02-23 11:04:12+00:00,Entry
2023-02-23 11:04:16+00:00,Entry
2023-02-23 11:04:19+00:00,Entry
2023-02-23 11:04:29+00:00,Exit
2023-02-23 11:04:54+00:00,Entry
2023-02-23 11:05:01+00:00,Exit
2023-02-23 11:05:05+00:00,Entry
2023-02-23 11:05:07+00:00,Entry
2023-02-23 11:05:10+00:00,Exit
2023-02-23 11:05:14+00:00,Entry
2023-02-23 11:05:18+00:00,Exit
2023-02-23 11:05:22+00:00,Exit
2023-02-23 11:05:23+00:00,Entry
2023-02-23 11:05:31+00:00,Entry
2023-02-23 11:05:41+00:00,Exit
2023-02-23 11:05:41+00:00,Entry
2023-02-23 11:05:44+00:00,Exit
2023-02-23 11:05:47+00:00,Entry
2023-02-23 11:05:59+00:00,Exit
2023-02-23 11:06:11+00:00,Entry
2023-02-23 11:06:11+00:00,Exit
2023-02-23 11:06:15+00:00,Entry
2023-02-23 11:06:44+00:00,Exit
2023-02-23 11:06:46+00:00,Exit
2023-02-23 11:06:49+00:00,Entry
2023-02-23 11:07:17+00:00,Entry
2023-02-23 11:07:34+00:00,Entry
2023-02-23 11:07:41+00:00,Exit
2023-02-23 11:07:49+00:00,Exit
2023-02-23 11:08:12+00:00,Exit
2023-02-23 11:08:13+00:00,Exit
2023-02-23 11:08:28+00:00,Entry
2023-02-23 11:08:38+00:00,Exit
2023-02-23 11:08:55+00:00,Exit
2023-02-23 11:08:59+00:00,Exit
2023-02-23 11:09:16+00:00,Exit
2023-02-23 11:09:22+00:00,Exit
2023-02-23 11:09:22+00:00,Exit
2023-02-23 11:09:22+00:00,Exit
2023-02-23 11:09:28+00:00,Entry
2023-02-23 11:09:30+00:00,Entry
2023-02-23 11:09:30+00:00,Entry
2023-02-23 11:09:33+00:00,Exit
2023-02-23 11:09:37+00:00,Entry
2023-02-23 11:09:48+00:00,Entry
2023-02-23 11:09:55+00:00,Exit
2023-02-23 11:10:01+00:00,Exit
2023-02-23 11:10:07+00:00,Exit
2023-02-23 11:10:16+00:00,Entry
2023-02-23 11:10:27+00:00,Entry
2023-02-23 11:10:44+00:00,Exit
2023-02-23 11:10:44+00:00,Entry
2023-02-23 11:10:51+00:00,Entry
2023-02-23 11:11:03+00:00,Exit
2023-02-23 11:11:03+00:00,Entry
2023-02-23 11:11:07+00:00,Entry
2023-02-23 11:11:08+00:00,Entry
2023-02-23 11:11:12+00:00,Entry
2023-02-23 11:11:15+00:00,Entry
2023-02-23 11:11:16+00:00,Entry
2023-02-23 11:11:56+00:00,Entry
2023-02-23 11:12:03+00:00,Entry
2023-02-23 11:12:03+00:00,Entry
2023-02-23 11:12:10+00:00,Entry
2023-02-23 11:12:19+00:00,Exit
2023-02-23 11:12:19+00:00,Exit
2023-02-23 11:12:19+00:00,Exit
2023-02-23 11:12:23+00:00,Entry
2023-02-23 11:12:56+00:00,Entry
2023-02-23 11:12:57+00:00,Exit
2023-02-23 11:13:04+00:00,Exit
2023-02-23 11:13:08+00:00,Entry
2023-02-23 11:13:13+00:00,Exit
2023-02-23 11:13:37+00:00,Exit
2023-02-23 11:13:37+00:00,Exit
2023-02-23 11:13:40+00:00,Exit
2023-02-23 11:14:21+00:00,Exit
2023-02-23 11:14:22+00:00,Entry
2023-02-23 11:14:23+00:00,Exit
2023-02-23 11:14:27+00:00,Entry
2023-02-23 11:14:27+00:00,Entry
2023-02-23 11:14:33+00:00,Entry
2023-02-23 11:14:42+00:00,Exit
2023-02-23 11:14:43+00:00,Exit
2023-02-23 11:15:08+00:00,Entry
2023-02-23 11:15:12+00:00,Entry
2023-02-23 11:15:21+00:00,Exit
2023-02-23 11:15:41+00:00,Entry
2023-02-23 11:15:49+00:00,Exit
2023-02-23 11:16:03+00:00,Entry
2023-02-23 11:16:21+00:00,Entry
2023-02-23 11:16:38+00:00,Entry
2023-02-23 11:16:42+00:00,Entry
2023-02-23 11:16:44+00:00,Entry
2023-02-23 11:16:47+00:00,Exit
2023-02-23 11:16:56+00:00,Entry
2023-02-23 11:17:43+00:00,Exit
2023-02-23 11:18:07+00:00,Exit
2023-02-23 11:18:32+00:00,Entry
2023-02-23 11:18:47+00:00,Entry
2023-02-23 11:18:53+00:00,Entry
2023-02-23 11:18:58+00:00,Entry
2023-02-23 11:19:01+00:00,Entry
2023-02-23 11:19:07+00:00,Exit
2023-02-23 11:19:11+00:00,Exit
2023-02-23 11:19:17+00:00,Exit
2023-02-23 11:19:41+00:00,Entry
2023-02-23 11:19:50+00:00,Entry
2023-02-23 11:20:13+00:00,Exit
2023-02-23 11:20:24+00:00,Exit
2023-02-23 11:20:27+00:00,Entry
2023-02-23 11:20:33+00:00,Entry
2023-02-23 11:20:46+00:00,Exit
2023-02-23 11:21:30+00:00,Exit
2023-02-23 11:21:43+00:00,Entry
2023-02-23 11:21:47+00:00,Exit
2023-02-23 11:21:47+00:00,Exit
2023-02-23 11:22:01+00:00,Entry
2023-02-23 11:22:05+00:00,Exit
2023-02-23 11:22:05+00:00,Entry
2023-02-23 11:22:43+00:00,Exit
2023-02-23 11:22:58+00:00,Exit
2023-02-23 11:23:05+00:00,Exit
2023-02-23 11:23:22+00:00,Exit
2023-02-23 11:23:36+00:00,Exit
2023-02-23 11:23:37+00:00,Exit
2023-02-23 11:24:18+00:00,Exit
2023-02-23 11:24:27+00:00,Entry
2023-02-23 11:24:39+00:00,Exit
2023-02-23 11:24:54+00:00,Entry
2023-02-23 11:25:43+00:00,Entry
2023-02-23 11:25:45+00:00,Entry
2023-02-23 11:25:47+00:00,Exit
2023-02-23 11:25:55+00:00,Exit
2023-02-23 11:25:56+00:00,Entry
2023-02-23 11:26:10+00:00,Entry
2023-02-23 11:26:20+00:00,Entry
2023-02-23 11:26:36+00:00,Exit
2023-02-23 11:26:37+00:00,Entry
2023-02-23 11:26:42+00:00,Entry
2023-02-23 11:27:09+00:00,Entry
2023-02-23 11:27:12+00:00,Entry
2023-02-23 11:27:17+00:00,Entry
2023-02-23 11:27:46+00:00,Exit
2023-02-23 11:27:55+00:00,Entry
2023-02-23 11:27:56+00:00,Exit
2023-02-23 11:27:56+00:00,Exit
2023-02-23 11:28:12+00:00,Entry
2023-02-23 11:28:15+00:00,Entry
2023-02-23 11:28:22+00:00,Entry
2023-02-23 11:28:22+00:00,Entry
2023-02-23 11:28:58+00:00,Entry
2023-02-23 11:29:04+00:00,Entry
2023-02-23 11:29:04+00:00,Exit
2023-02-23 11:29:28+00:00,Exit
2023-02-23 11:29:30+00:00,Entry
2023-02-23 11:29:37+00:00,Entry
2023-02-23 11:29:43+00:00,Entry
2023-02-23 11:29:54+00:00,Entry
2023-02-23 11:30:07+00:00,Exit
2023-02-23 11:30:13+00:00,Entry
2023-02-23 11:30:24+00:00,Entry
2023-02-23 11:30:24+00:00,Exit
2023-02-23 11:30:34+00:00,Entry
2023-02-23 11:30:52+00:00,Exit
2023-02-23 11:30:59+00:00,Exit
2023-02-23 11:31:18+00:00,Exit
2023-02-23 11:31:18+00:00,Exit
2023-02-23 11:31:19+00:00,Exit
2023-02-23 11:31:19+00:00,Entry
2023-02-23 11:31:27+00:00,Exit
2023-02-23 11:31:30+00:00,Exit
2023-02-23 11:31:51+00:00,Exit
2023-02-23 11:32:02+00:00,Exit
2023-02-23 11:32:03+00:00,Exit
2023-02-23 11:32:20+00:00,Entry
2023-02-23 11:32:25+00:00,Exit
2023-02-23 11:32:28+00:00,Exit
2023-02-23 11:32:29+00:00,Exit
2023-02-23 11:32:33+00:00,Exit
2023-02-23 11:32:51+00:00,Exit
2023-02-23 11:32:51+00:00,Entry
2023-02-23 11:32:52+00:00,Entry
2023-02-23 11:32:52+00:00,Entry
2023-02-23 11:32:57+00:00,Exit
2023-02-23 11:32:58+00:00,Exit
2023-02-23 11:33:03+00:00,Exit
2023-02-23 11:33:05+00:00,Entry
2023-02-23 11:33:20+00:00,Entry
2023-02-23 11:33:20+00:00,Entry
2023-02-23 11:33:39+00:00,Entry
2023-02-23 11:33:40+00:00,Entry
2023-02-23 11:33:45+00:00,Entry
2023-02-23 11:34:01+00:00,Entry
2023-02-23 11:34:12+00:00,Entry
2023-02-23 11:34:13+00:00,Exit
2023-02-23 11:34:21+00:00,Exit
2023-02-23 11:34:28+00:00,Exit
2023-02-23 11:34:33+00:00,Entry
2023-02-23 11:34:39+00:00,Entry
2023-02-23 11:34:41+00:00,Exit
2023-02-23 11:34:43+00:00,Entry
2023-02-23 11:34:59+00:00,Exit
2023-02-23 11:35:00+00:00,Exit
2023-02-23 11:35:00+00:00,Entry
2023-02-23 11:35:01+00:00,Entry
2023-02-23 11:35:11+00:00,Entry
2023-02-23 11:35:22+00:00,Entry
2023-02-23 11:35:23+00:00,Exit
2023-02-23 11:35:27+00:00,Entry
2023-02-23 11:35:36+00:00,Entry
2023-02-23 11:36:04+00:00,Exit
2023-02-23 11:36:06+00:00,Exit
2023-02-23 11:36:16+00:00,Exit
2023-02-23 11:36:19+00:00,Entry
2023-02-23 11:36:30+00:00,Entry
2023-02-23 11:36:37+00:00,Exit
2023-02-23 11:36:47+00:00,Exit
2023-02-23 11:36:52+00:00,Entry
2023-02-23 11:36:54+00:00,Entry
2023-02-23 11:37:03+00:00,Entry
2023-02-23 11:37:08+00:00,Exit
2023-02-23 11:37:13+00:00,Exit
2023-02-23 11:37:25+00:00,Entry
2023-02-23 11:37:34+00:00,Exit
2023-02-23 11:37:46+00:00,Exit
2023-02-23 11:37:48+00:00,Entry
2023-02-23 11:37:55+00:00,Entry
2023-02-23 11:38:05+00:00,Entry
2023-02-23 11:38:10+00:00,Exit
2023-02-23 11:38:18+00:00,Exit
2023-02-23 11:38:19+00:00,Entry
2023-02-23 11:38:20+00:00,Exit
2023-02-23 11:38:25+00:00,Entry
2023-02-23 11:38:37+00:00,Entry
2023-02-23 11:38:40+00:00,Exit
2023-02-23 11:38:41+00:00,Entry
2023-02-23 11:38:42+00:00,Entry
2023-02-23 11:38:44+00:00,Entry
2023-02-23 11:38:58+00:00,Exit
2023-02-23 11:39:07+00:00,Exit
2023-02-23 11:39:14+00:00,Entry
2023-02-23 11:39:24+00:00,Exit
2023-02-23 11:39:27+00:00,Exit
2023-02-23 11:39:48+00:00,Exit
2023-02-23 11:39:48+00:00,Exit
2023-02-23 11:39:55+00:00,Entry
2023-02-23 11:39:55+00:00,Exit
2023-02-23 11:39:56+00:00,Entry
2023-02-23 11:40:00+00:00,Exit
2023-02-23 11:40:01+00:00,Exit
2023-02-23 11:40:03+00:00,Exit
2023-02-23 11:40:14+00:00,Exit
2023-02-23 11:40:19+00:00,Exit
2023-02-23 11:40:19+00:00,Exit
2023-02-23 11:40:23+00:00,Exit
2023-02-23 11:40:26+00:00,Entry
2023-02-23 11:40:38+00:00,Entry
2023-02-23 11:40:39+00:00,Entry
2023-02-23 11:40:45+00:00,Exit
2023-02-23 11:40:54+00:00,Exit
2023-02-23 11:41:06+00:00,Entry
2023-02-23 11:41:20+00:00,Exit
2023-02-23 11:41:25+00:00,Entry
2023-02-23 11:41:27+00:00,Entry
2023-02-23 11:41:31+00:00,Exit
2023-02-23 11:41:32+00:00,Exit
2023-02-23 11:41:41+00:00,Exit
2023-02-23 11:41:45+00:00,Exit
2023-02-23 11:41:51+00:00,Exit
2023-02-23 11:41:53+00:00,Exit
2023-02-23 11:41:56+00:00,Exit
2023-02-23 11:42:08+00:00,Exit
2023-02-23 11:42:15+00:00,Exit
2023-02-23 11:42:18+00:00,Exit
2023-02-23 11:42:20+00:00,Entry
2023-02-23 11:42:24+00:00,Entry
2023-02-23 11:42:30+00:00,Entry
2023-02-23 11:42:37+00:00,Exit
2023-02-23 11:42:45+00:00,Entry
2023-02-23 11:42:51+00:00,Entry
2023-02-23 11:42:57+00:00,Entry
2023-02-23 11:42:57+00:00,Entry
2023-02-23 11:43:00+00:00,Exit
2023-02-23 11:43:06+00:00,Exit
2023-02-23 11:43:14+00:00,Entry
2023-02-23 11:43:40+00:00,Exit
2023-02-23 11:43:45+00:00,Exit
2023-02-23 11:44:00+00:00,Entry
2023-02-23 11:44:03+00:00,Exit
2023-02-23 11:44:05+00:00,Exit
2023-02-23 11:44:06+00:00,Exit
2023-02-23 11:44:07+00:00,Exit
2023-02-23 11:44:13+00:00,Exit
2023-02-23 11:44:27+00:00,Exit
2023-02-23 11:44:30+00:00,Entry
2023-02-23 11:44:37+00:00,Exit
2023-02-23 11:44:46+00:00,Entry
2023-02-23 11:44:47+00:00,Exit
2023-02-23 11:45:09+00:00,Entry
2023-02-23 11:45:17+00:00,Entry
2023-02-23 11:45:24+00:00,Exit
2023-02-23 11:45:32+00:00,Entry
2023-02-23 11:45:33+00:00,Exit
2023-02-23 11:45:50+00:00,Entry
2023-02-23 11:46:18+00:00,Entry
2023-02-23 11:46:35+00:00,Exit
2023-02-23 11:46:36+00:00,Exit
2023-02-23 11:46:42+00:00,Exit
2023-02-23 11:46:51+00:00,Exit
2023-02-23 11:46:51+00:00,Exit
2023-02-23 11:46:56+00:00,Exit
2023-02-23 11:46:58+00:00,Exit
2023-02-23 11:47:04+00:00,Exit
2023-02-23 11:47:11+00:00,Entry
2023-02-23 11:47:14+00:00,Entry
2023-02-23 11:47:15+00:00,Exit
2023-02-23 11:47:23+00:00,Entry
2023-02-23 11:47:30+00:00,Exit
2023-02-23 11:47:31+00:00,Exit
2023-02-23 11:47:42+00:00,Entry
2023-02-23 11:47:45+00:00,Exit
2023-02-23 11:47:50+00:00,Exit
2023-02-23 11:47:53+00:00,Exit
2023-02-23 11:47:58+00:00,Entry
2023-02-23 11:48:04+00:00,Exit
2023-02-23 11:48:09+00:00,Entry
2023-02-23 11:48:16+00:00,Entry
2023-02-23 11:48:29+00:00,Entry
2023-02-23 11:48:35+00:00,Entry
2023-02-23 11:48:52+00:00,Entry
2023-02-23 11:48:53+00:00,Entry
2023-02-23 11:49:13+00:00,Entry
2023-02-23 11:49:23+00:00,Entry
2023-02-23 11:49:50+00:00,Exit
2023-02-23 11:49:54+00:00,Exit
2023-02-23 11:50:01+00:00,Entry
2023-02-23 11:50:10+00:00,Entry
2023-02-23 11:50:44+00:00,Exit
2023-02-23 11:51:13+00:00,Entry
2023-02-23 11:51:13+00:00,Entry
2023-02-23 11:51:26+00:00,Entry
2023-02-23 11:51:27+00:00,Entry
2023-02-23 11:51:30+00:00,Entry
2023-02-23 11:51:30+00:00,Entry
2023-02-23 11:51:35+00:00,Entry
2023-02-23 11:51:40+00:00,Exit
2023-02-23 11:51:49+00:00,Entry
2023-02-23 11:51:50+00:00,Entry
2023-02-23 11:51:57+00:00,Entry
2023-02-23 11:51:58+00:00,Exit
2023-02-23 11:51:59+00:00,Exit
2023-02-23 11:52:02+00:00,Entry
2023-02-23 11:52:18+00:00,Exit
2023-02-23 11:52:36+00:00,Exit
2023-02-23 11:52:37+00:00,Entry
2023-02-23 11:52:42+00:00,Entry
2023-02-23 11:52:51+00:00,Exit
2023-02-23 11:52:55+00:00,Entry
2023-02-23 11:52:56+00:00,Entry
2023-02-23 11:53:00+00:00,Exit
2023-02-23 11:53:01+00:00,Entry
2023-02-23 11:53:25+00:00,Entry
2023-02-23 11:53:48+00:00,Exit
2023-02-23 11:53:49+00:00,Exit
2023-02-23 11:53:53+00:00,Exit
2023-02-23 11:54:23+00:00,Entry
2023-02-23 11:54:30+00:00,Entry
2023-02-23 11:54:45+00:00,Exit
2023-02-23 11:54:52+00:00,Entry
2023-02-23 11:54:59+00:00,Exit
2023-02-23 11:55:13+00:00,Exit
2023-02-23 11:55:21+00:00,Entry
2023-02-23 11:55:23+00:00,Entry
2023-02-23 11:55:23+00:00,Exit
2023-02-23 11:55:53+00:00,Exit
2023-02-23 11:55:59+00:00,Exit
2023-02-23 11:56:03+00:00,Exit
2023-02-23 11:56:16+00:00,Exit
2023-02-23 11:56:16+00:00,Entry
2023-02-23 11:56:20+00:00,Entry
2023-02-23 11:56:36+00:00,Exit
2023-02-23 11:56:43+00:00,Entry
2023-02-23 11:56:58+00:00,Entry
2023-02-23 11:57:01+00:00,Exit
2023-02-23 11:57:05+00:00,Exit
2023-02-23 11:57:17+00:00,Exit
2023-02-23 11:57:17+00:00,Entry
2023-02-23 11:57:21+00:00,Entry
2023-02-23 11:57:22+00:00,Entry
2023-02-23 11:57:27+00:00,Entry
2023-02-23 11:57:33+00:00,Entry
2023-02-23 11:57:59+00:00,Entry
2023-02-23 11:58:08+00:00,Entry
2023-02-23 11:58:29+00:00,Exit
2023-02-23 11:58:33+00:00,Exit
2023-02-23 11:59:23+00:00,Exit
2023-02-23 11:59:39+00:00,Entry
2023-02-23 11:59:43+00:00,Exit
2023-02-23 11:59:48+00:00,Exit
2023-02-23 11:59:56+00:00,Entry
2023-02-23 12:00:13+00:00,Entry
2023-02-23 12:00:43+00:00,Exit
2023-02-23 12:00:47+00:00,Exit
2023-02-23 12:01:12+00:00,Exit
2023-02-23 12:01:25+00:00,Entry
2023-02-23 12:01:25+00:00,Entry
2023-02-23 12:01:28+00:00,Exit
2023-02-23 12:01:38+00:00,Entry
2023-02-23 12:01:42+00:00,Exit
2023-02-23 12:01:42+00:00,Exit
2023-02-23 12:01:43+00:00,Entry
2023-02-23 12:01:43+00:00,Entry
2023-02-23 12:01:44+00:00,Exit
2023-02-23 12:01:44+00:00,Exit
2023-02-23 12:01:56+00:00,Entry
2023-02-23 12:01:59+00:00,Exit
2023-02-23 12:02:13+00:00,Entry
2023-02-23 12:02:40+00:00,Entry
2023-02-23 12:02:48+00:00,Exit
2023-02-23 12:02:49+00:00,Entry
2023-02-23 12:02:55+00:00,Exit
2023-02-23 12:02:55+00:00,Entry
2023-02-23 12:02:57+00:00,Entry
2023-02-23 12:03:00+00:00,Exit
2023-02-23 12:03:01+00:00,Entry
2023-02-23 12:03:05+00:00,Entry
2023-02-23 12:03:10+00:00,Exit
2023-02-23 12:03:20+00:00,Entry
2023-02-23 12:03:31+00:00,Entry
2023-02-23 12:03:34+00:00,Exit
2023-02-23 12:03:40+00:00,Exit
2023-02-23 12:03:42+00:00,Exit
2023-02-23 12:03:53+00:00,Entry
2023-02-23 12:03:53+00:00,Entry
2023-02-23 12:04:03+00:00,Entry
2023-02-23 12:04:18+00:00,Entry
2023-02-23 12:04:26+00:00,Exit
2023-02-23 12:04:32+00:00,Exit
2023-02-23 12:04:32+00:00,Exit
2023-02-23 12:04:33+00:00,Entry
2023-02-23 12:04:33+00:00,Exit
2023-02-23 12:04:39+00:00,Exit
2023-02-23 12:04:50+00:00,Entry
2023-02-23 12:04:55+00:00,Exit
2023-02-23 12:04:56+00:00,Entry
2023-02-23 12:05:00+00:00,Entry
2023-02-23 12:05:03+00:00,Entry
2023-02-23 12:05:03+00:00,Exit
2023-02-23 12:05:10+00:00,Exit
2023-02-23 12:05:12+00:00,Exit
2023-02-23 12:05:33+00:00,Exit
2023-02-23 12:05:34+00:00,Exit
2023-02-23 12:05:39+00:00,Exit
2023-02-23 12:05:43+00:00,Exit
2023-02-23 12:05:45+00:00,Entry
2023-02-23 12:05:45+00:00,Entry
2023-02-23 12:05:51+00:00,Entry
2023-02-23 12:05:56+00:00,Exit
2023-02-23 12:06:04+00:00,Exit
2023-02-23 12:06:21+00:00,Exit
2023-02-23 12:06:23+00:00,Exit
2023-02-23 12:06:24+00:00,Exit
2023-02-23 12:06:38+00:00,Entry
2023-02-23 12:06:38+00:00,Exit
2023-02-23 12:06:39+00:00,Entry
2023-02-23 12:07:15+00:00,Exit
2023-02-23 12:07:16+00:00,Entry
2023-02-23 12:07:32+00:00,Exit
2023-02-23 12:07:44+00:00,Entry
2023-02-23 12:07:57+00:00,Exit
2023-02-23 12:08:18+00:00,Entry
2023-02-23 12:08:22+00:00,Entry
2023-02-23 12:08:25+00:00,Entry
2023-02-23 12:08:37+00:00,Entry
2023-02-23 12:08:41+00:00,Exit
2023-02-23 12:08:41+00:00,Exit
2023-02-23 12:08:46+00:00,Entry
2023-02-23 12:08:48+00:00,Exit
2023-02-23 12:08:49+00:00,Exit
2023-02-23 12:08:53+00:00,Exit
2023-02-23 12:08:57+00:00,Exit
2023-02-23 12:09:01+00:00,Exit
2023-02-23 12:09:06+00:00,Exit
2023-02-23 12:09:13+00:00,Exit
2023-02-23 12:09:14+00:00,Exit
2023-02-23 12:09:14+00:00,Exit
2023-02-23 12:09:15+00:00,Entry
2023-02-23 12:09:36+00:00,Entry
2023-02-23 12:09:36+00:00,Entry
2023-02-23 12:09:39+00:00,Exit
2023-02-23 12:09:46+00:00,Entry
2023-02-23 12:09:56+00:00,Entry
2023-02-23 12:09:56+00:00,Entry
2023-02-23 12:10:05+00:00,Entry
2023-02-23 12:10:07+00:00,Exit
2023-02-23 12:10:20+00:00,Entry
2023-02-23 12:10:25+00:00,Exit
2023-02-23 12:10:32+00:00,Entry
2023-02-23 12:10:32+00:00,Exit
2023-02-23 12:10:33+00:00,Exit
2023-02-23 12:10:41+00:00,Entry
2023-02-23 12:10:50+00:00,Entry
2023-02-23 12:10:52+00:00,Exit
2023-02-23 12:10:53+00:00,Entry
2023-02-23 12:10:58+00:00,Exit
2023-02-23 12:10:59+00:00,Exit
2023-02-23 12:11:11+00:00,Exit
2023-02-23 12:11:12+00:00,Entry
2023-02-23 12:11:17+00:00,Exit
2023-02-23 12:11:27+00:00,Exit
2023-02-23 12:11:42+00:00,Exit
2023-02-23 12:11:46+00:00,Exit
2023-02-23 12:11:53+00:00,Entry
2023-02-23 12:11:54+00:00,Exit
2023-02-23 12:11:54+00:00,Entry
2023-02-23 12:12:07+00:00,Entry
2023-02-23 12:12:37+00:00,Exit
2023-02-23 12:12:49+00:00,Entry
2023-02-23 12:13:06+00:00,Entry
2023-02-23 12:13:11+00:00,Exit
2023-02-23 12:13:18+00:00,Entry
2023-02-23 12:13:47+00:00,Entry
2023-02-23 12:13:58+00:00,Entry
2023-02-23 12:13:59+00:00,Entry
2023-02-23 12:14:02+00:00,Entry
2023-02-23 12:14:07+00:00,Entry
2023-02-23 12:14:15+00:00,Entry
2023-02-23 12:14:16+00:00,Entry
2023-02-23 12:14:28+00:00,Exit
2023-02-23 12:14:31+00:00,Exit
2023-02-23 12:14:32+00:00,Exit
2023-02-23 12:14:34+00:00,Entry
2023-02-23 12:14:36+00:00,Exit
2023-02-23 12:14:37+00:00,Entry
2023-02-23 12:14:47+00:00,Exit
2023-02-23 12:14:48+00:00,Entry
2023-02-23 12:14:58+00:00,Exit
2023-02-23 12:15:08+00:00,Exit
2023-02-23 12:15:13+00:00,Entry
2023-02-23 12:15:14+00:00,Entry
2023-02-23 12:15:34+00:00,Entry
2023-02-23 12:15:36+00:00,Entry
2023-02-23 12:15:39+00:00,Exit
2023-02-23 12:15:40+00:00,Entry
2023-02-23 12:15:43+00:00,Exit
2023-02-23 12:15:46+00:00,Exit
2023-02-23 12:15:46+00:00,Entry
2023-02-23 12:15:49+00:00,Entry
2023-02-23 12:15:53+00:00,Entry
2023-02-23 12:16:02+00:00,Entry
2023-02-23 12:16:08+00:00,Exit
2023-02-23 12:16:21+00:00,Entry
2023-02-23 12:16:30+00:00,Entry
2023-02-23 12:16:31+00:00,Exit
2023-02-23 12:16:37+00:00,Exit
2023-02-23 12:16:43+00:00,Exit
2023-02-23 12:17:09+00:00,Exit
2023-02-23 12:17:34+00:00,Entry
2023-02-23 12:17:50+00:00,Exit
2023-02-23 12:17:53+00:00,Entry
2023-02-23 12:18:10+00:00,Entry
2023-02-23 12:18:27+00:00,Entry
2023-02-23 12:18:28+00:00,Exit
2023-02-23 12:18:29+00:00,Entry
2023-02-23 12:18:33+00:00,Exit
2023-02-23 12:18:37+00:00,Entry
2023-02-23 12:18:49+00:00,Exit
2023-02-23 12:19:03+00:00,Exit
2023-02-23 12:19:07+00:00,Exit
2023-02-23 12:19:20+00:00,Entry
2023-02-23 12:19:29+00:00,Exit
2023-02-23 12:19:35+00:00,Entry
2023-02-23 12:19:38+00:00,Exit
2023-02-23 12:19:40+00:00,Entry
2023-02-23 12:19:42+00:00,Exit
2023-02-23 12:19:42+00:00,Exit
2023-02-23 12:20:01+00:00,Exit
2023-02-23 12:20:07+00:00,Entry
2023-02-23 12:20:07+00:00,Exit
2023-02-23 12:20:10+00:00,Entry
2023-02-23 12:20:11+00:00,Entry
2023-02-23 12:20:15+00:00,Entry
2023-02-23 12:20:18+00:00,Entry
2023-02-23 12:20:22+00:00,Exit
2023-02-23 12:20:25+00:00,Exit
2023-02-23 12:20:26+00:00,Exit
2023-02-23 12:20:28+00:00,Exit
2023-02-23 12:20:30+00:00,Exit
2023-02-23 12:20:37+00:00,Exit
2023-02-23 12:20:38+00:00,Entry
2023-02-23 12:20:43+00:00,Exit
2023-02-23 12:20:46+00:00,Entry
2023-02-23 12:21:02+00:00,Exit
2023-02-23 12:21:24+00:00,Exit
2023-02-23 12:21:27+00:00,Exit
2023-02-23 12:21:32+00:00,Entry
2023-02-23 12:21:33+00:00,Exit
2023-02-23 12:21:39+00:00,Exit
2023-02-23 12:21:40+00:00,Exit
2023-02-23 12:21:43+00:00,Exit
2023-02-23 12:22:01+00:00,Exit
2023-02-23 12:22:05+00:00,Entry
2023-02-23 12:22:17+00:00,Exit
2023-02-23 12:22:47+00:00,Exit
2023-02-23 12:23:25+00:00,Entry
2023-02-23 12:23:35+00:00,Entry
2023-02-23 12:23:41+00:00,Exit
2023-02-23 12:23:49+00:00,Entry
2023-02-23 12:23:52+00:00,Entry
2023-02-23 12:24:05+00:00,Exit
2023-02-23 12:24:09+00:00,Exit
2023-02-23 12:24:23+00:00,Entry
2023-02-23 12:24:33+00:00,Entry
2023-02-23 12:24:45+00:00,Entry
2023-02-23 12:24:57+00:00,Entry
2023-02-23 12:25:04+00:00,Exit
2023-02-23 12:25:08+00:00,Entry
2023-02-23 12:25:13+00:00,Entry
2023-02-23 12:25:14+00:00,Exit
2023-02-23 12:25:21+00:00,Entry
2023-02-23 12:25:28+00:00,Entry
2023-02-23 12:25:35+00:00,Entry
2023-02-23 12:25:36+00:00,Entry
2023-02-23 12:25:46+00:00,Entry
2023-02-23 12:25:49+00:00,Exit
2023-02-23 12:25:52+00:00,Entry
2023-02-23 12:25:59+00:00,Exit
2023-02-23 12:26:03+00:00,Exit
2023-02-23 12:26:06+00:00,Exit
2023-02-23 12:26:08+00:00,Exit
2023-02-23 12:26:08+00:00,Entry
2023-02-23 12:26:14+00:00,Entry
2023-02-23 12:26:15+00:00,Entry
2023-02-23 12:26:23+00:00,Entry
2023-02-23 12:26:27+00:00,Entry
2023-02-23 12:26:29+00:00,Entry
2023-02-23 12:26:41+00:00,Entry
2023-02-23 12:26:43+00:00,Entry
2023-02-23 12:26:44+00:00,Exit
2023-02-23 12:26:44+00:00,Entry
2023-02-23 12:26:50+00:00,Entry
2023-02-23 12:26:50+00:00,Exit
